dataset,model,label_fraction,design,method,seed,fdp,power,discoveries,true_discoveries,nonempty,reference_labels,training_labels,n_reference,cal_low,cal_high,test_low,test_high
weibo,hgb_attributes,0.25,zero_exposure,stratified,8,0.0,0.0,0.0,0.0,0.0,1433.8,840.0,1375.8,1117.2,258.6,1451.4,439.6
weibo,hgb_attributes,0.25,zero_exposure,stratified,9,0.0,0.0,0.0,0.0,0.0,1375.0,840.0,1317.6,1124.4,193.2,1567.0,325.0
weibo,hgb_attributes,0.5,exposure_80,filtered_low,0,0.6674615024507601,0.3525,86.2,28.2,1.0,2866.0,840.0,2746.4,2292.0,454.4,1517.8,373.2
weibo,hgb_attributes,0.5,exposure_80,filtered_low,1,0.6387997516998885,0.18974358974358974,42.2,14.8,1.0,2854.4,840.0,2736.2,2284.2,452.0,1508.4,382.6
weibo,hgb_attributes,0.5,exposure_80,filtered_low,2,0.6840423964337008,0.4256410256410256,103.4,33.2,1.0,2876.4,840.0,2757.6,2306.4,451.2,1506.2,384.8
weibo,hgb_attributes,0.5,exposure_80,filtered_low,3,0.6543286909075764,0.425,97.4,34.0,1.0,2855.2,840.0,2733.8,2271.6,462.2,1500.0,391.0
weibo,hgb_attributes,0.5,exposure_80,filtered_low,4,0.6958119394024225,0.35844155844155845,91.2,27.6,1.0,2821.0,840.0,2699.4,2249.6,449.8,1517.4,373.6
weibo,hgb_attributes,0.5,exposure_80,filtered_low,5,0.6346029855318489,0.42000000000000004,92.6,33.6,1.0,2796.2,840.0,2676.8,2243.2,433.6,1513.8,378.2
weibo,hgb_attributes,0.5,exposure_80,filtered_low,6,0.5930848861283644,0.3051282051282051,61.8,23.8,1.0,2856.4,840.0,2738.2,2277.0,461.2,1514.4,377.6
weibo,hgb_attributes,0.5,exposure_80,filtered_low,7,0.6462037962037962,0.1775,42.4,14.2,1.0,2832.2,840.0,2711.2,2251.0,460.2,1521.2,369.8
weibo,hgb_attributes,0.5,exposure_80,filtered_low,8,0.6815784598065692,0.38181818181818183,91.8,29.4,1.0,2843.8,840.0,2728.6,2282.2,446.4,1505.6,385.4
weibo,hgb_attributes,0.5,exposure_80,filtered_low,9,0.665331238288285,0.37948717948717947,88.0,29.6,1.0,2800.0,840.0,2687.4,2235.2,452.2,1517.0,375.0
weibo,hgb_attributes,0.5,exposure_80,full_random,0,0.0,0.0,0.0,0.0,0.0,2866.0,840.0,2746.4,2292.0,454.4,1517.8,373.2
weibo,hgb_attributes,0.5,exposure_80,full_random,1,0.0,0.0,0.0,0.0,0.0,2854.4,840.0,2736.2,2284.2,452.0,1508.4,382.6
weibo,hgb_attributes,0.5,exposure_80,full_random,2,0.0,0.0,0.0,0.0,0.0,2876.4,840.0,2757.6,2306.4,451.2,1506.2,384.8
weibo,hgb_attributes,0.5,exposure_80,full_random,3,0.0,0.0,0.0,0.0,0.0,2855.2,840.0,2733.8,2271.6,462.2,1500.0,391.0
weibo,hgb_attributes,0.5,exposure_80,full_random,4,0.12727272727272726,0.01038961038961039,2.2,0.8,0.2,2821.0,840.0,2699.4,2249.6,449.8,1517.4,373.6
weibo,hgb_attributes,0.5,exposure_80,full_random,5,0.0,0.0,0.0,0.0,0.0,2796.2,840.0,2676.8,2243.2,433.6,1513.8,378.2
weibo,hgb_attributes,0.5,exposure_80,full_random,6,0.0,0.0,0.0,0.0,0.0,2856.4,840.0,2738.2,2277.0,461.2,1514.4,377.6
weibo,hgb_attributes,0.5,exposure_80,full_random,7,0.0,0.0,0.0,0.0,0.0,2832.2,840.0,2711.2,2251.0,460.2,1521.2,369.8
weibo,hgb_attributes,0.5,exposure_80,full_random,8,0.0,0.0,0.0,0.0,0.0,2843.8,840.0,2728.6,2282.2,446.4,1505.6,385.4
weibo,hgb_attributes,0.5,exposure_80,full_random,9,0.0,0.0,0.0,0.0,0.0,2800.0,840.0,2687.4,2235.2,452.2,1517.0,375.0
weibo,hgb_attributes,0.5,exposure_80,stratified,0,0.0,0.0,0.0,0.0,0.0,2866.0,840.0,2746.4,2292.0,454.4,1517.8,373.2
weibo,hgb_attributes,0.5,exposure_80,stratified,1,0.0,0.0,0.0,0.0,0.0,2854.4,840.0,2736.2,2284.2,452.0,1508.4,382.6
weibo,hgb_attributes,0.5,exposure_80,stratified,2,0.0,0.0,0.0,0.0,0.0,2876.4,840.0,2757.6,2306.4,451.2,1506.2,384.8
weibo,hgb_attributes,0.5,exposure_80,stratified,3,0.0,0.0,0.0,0.0,0.0,2855.2,840.0,2733.8,2271.6,462.2,1500.0,391.0
weibo,hgb_attributes,0.5,exposure_80,stratified,4,0.0,0.0,0.0,0.0,0.0,2821.0,840.0,2699.4,2249.6,449.8,1517.4,373.6
weibo,hgb_attributes,0.5,exposure_80,stratified,5,0.0,0.0,0.0,0.0,0.0,2796.2,840.0,2676.8,2243.2,433.6,1513.8,378.2
weibo,hgb_attributes,0.5,exposure_80,stratified,6,0.0,0.0,0.0,0.0,0.0,2856.4,840.0,2738.2,2277.0,461.2,1514.4,377.6
weibo,hgb_attributes,0.5,exposure_80,stratified,7,0.0,0.0,0.0,0.0,0.0,2832.2,840.0,2711.2,2251.0,460.2,1521.2,369.8
weibo,hgb_attributes,0.5,exposure_80,stratified,8,0.0,0.0,0.0,0.0,0.0,2843.8,840.0,2728.6,2282.2,446.4,1505.6,385.4
weibo,hgb_attributes,0.5,exposure_80,stratified,9,0.0,0.0,0.0,0.0,0.0,2800.0,840.0,2687.4,2235.2,452.2,1517.0,375.0
weibo,hgb_attributes,0.5,zero_exposure,filtered_low,0,0.6694650732678902,0.3675,89.8,29.4,1.0,2866.0,840.0,2746.4,2247.8,498.6,1490.2,400.8
weibo,hgb_attributes,0.5,zero_exposure,filtered_low,1,0.6376232811116532,0.18974358974358974,42.0,14.8,1.0,2854.4,840.0,2736.2,2166.2,570.0,1431.6,459.4
weibo,hgb_attributes,0.5,zero_exposure,filtered_low,2,0.6752320886557339,0.4025641025641026,96.6,31.4,1.0,2876.4,840.0,2757.6,2141.6,616.0,1399.4,491.6
weibo,hgb_attributes,0.5,zero_exposure,filtered_low,3,0.6555408121196977,0.4325,99.6,34.6,1.0,2855.2,840.0,2733.8,2157.0,576.8,1423.6,467.4
weibo,hgb_attributes,0.5,zero_exposure,filtered_low,4,0.6949165712109514,0.35844155844155845,90.8,27.6,1.0,2821.0,840.0,2699.4,2107.4,592.0,1421.0,470.0
weibo,hgb_attributes,0.5,zero_exposure,filtered_low,5,0.6353264997926937,0.41,90.8,32.8,1.0,2796.2,840.0,2676.8,2093.8,583.0,1410.8,481.2
weibo,hgb_attributes,0.5,zero_exposure,filtered_low,6,0.5940721102863202,0.30256410256410254,61.4,23.6,1.0,2856.4,840.0,2738.2,2222.8,515.4,1475.2,416.8
weibo,hgb_attributes,0.5,zero_exposure,filtered_low,7,0.6453275640022629,0.175,41.4,14.0,1.0,2832.2,840.0,2711.2,2174.6,536.6,1471.0,420.0
weibo,hgb_attributes,0.5,zero_exposure,filtered_low,8,0.6906783286138849,0.40779220779220776,101.0,31.4,1.0,2843.8,840.0,2728.6,2124.8,603.8,1393.2,497.8
weibo,hgb_attributes,0.5,zero_exposure,filtered_low,9,0.6659283079822876,0.3846153846153846,89.4,30.0,1.0,2800.0,840.0,2687.4,2181.8,505.6,1483.0,409.0
weibo,hgb_attributes,0.5,zero_exposure,full_random,0,0.0,0.0,0.0,0.0,0.0,2866.0,840.0,2746.4,2247.8,498.6,1490.2,400.8
weibo,hgb_attributes,0.5,zero_exposure,full_random,1,0.0,0.0,0.0,0.0,0.0,2854.4,840.0,2736.2,2166.2,570.0,1431.6,459.4
weibo,hgb_attributes,0.5,zero_exposure,full_random,2,0.0,0.0,0.0,0.0,0.0,2876.4,840.0,2757.6,2141.6,616.0,1399.4,491.6
weibo,hgb_attributes,0.5,zero_exposure,full_random,3,0.0,0.0,0.0,0.0,0.0,2855.2,840.0,2733.8,2157.0,576.8,1423.6,467.4
weibo,hgb_attributes,0.5,zero_exposure,full_random,4,0.12727272727272726,0.01038961038961039,2.2,0.8,0.2,2821.0,840.0,2699.4,2107.4,592.0,1421.0,470.0
weibo,hgb_attributes,0.5,zero_exposure,full_random,5,0.0,0.0,0.0,0.0,0.0,2796.2,840.0,2676.8,2093.8,583.0,1410.8,481.2
weibo,hgb_attributes,0.5,zero_exposure,full_random,6,0.0,0.0,0.0,0.0,0.0,2856.4,840.0,2738.2,2222.8,515.4,1475.2,416.8
weibo,hgb_attributes,0.5,zero_exposure,full_random,7,0.0,0.0,0.0,0.0,0.0,2832.2,840.0,2711.2,2174.6,536.6,1471.0,420.0
weibo,hgb_attributes,0.5,zero_exposure,full_random,8,0.0,0.0,0.0,0.0,0.0,2843.8,840.0,2728.6,2124.8,603.8,1393.2,497.8
weibo,hgb_attributes,0.5,zero_exposure,full_random,9,0.0,0.0,0.0,0.0,0.0,2800.0,840.0,2687.4,2181.8,505.6,1483.0,409.0
weibo,hgb_attributes,0.5,zero_exposure,stratified,0,0.0,0.0,0.0,0.0,0.0,2866.0,840.0,2746.4,2247.8,498.6,1490.2,400.8
weibo,hgb_attributes,0.5,zero_exposure,stratified,1,0.0,0.0,0.0,0.0,0.0,2854.4,840.0,2736.2,2166.2,570.0,1431.6,459.4
weibo,hgb_attributes,0.5,zero_exposure,stratified,2,0.0,0.0,0.0,0.0,0.0,2876.4,840.0,2757.6,2141.6,616.0,1399.4,491.6
weibo,hgb_attributes,0.5,zero_exposure,stratified,3,0.0,0.0,0.0,0.0,0.0,2855.2,840.0,2733.8,2157.0,576.8,1423.6,467.4
weibo,hgb_attributes,0.5,zero_exposure,stratified,4,0.0,0.0,0.0,0.0,0.0,2821.0,840.0,2699.4,2107.4,592.0,1421.0,470.0
weibo,hgb_attributes,0.5,zero_exposure,stratified,5,0.0,0.0,0.0,0.0,0.0,2796.2,840.0,2676.8,2093.8,583.0,1410.8,481.2
weibo,hgb_attributes,0.5,zero_exposure,stratified,6,0.0,0.0,0.0,0.0,0.0,2856.4,840.0,2738.2,2222.8,515.4,1475.2,416.8
weibo,hgb_attributes,0.5,zero_exposure,stratified,7,0.0,0.0,0.0,0.0,0.0,2832.2,840.0,2711.2,2174.6,536.6,1471.0,420.0
weibo,hgb_attributes,0.5,zero_exposure,stratified,8,0.0,0.0,0.0,0.0,0.0,2843.8,840.0,2728.6,2124.8,603.8,1393.2,497.8
weibo,hgb_attributes,0.5,zero_exposure,stratified,9,0.0,0.0,0.0,0.0,0.0,2800.0,840.0,2687.4,2181.8,505.6,1483.0,409.0
weibo,hgb_attributes,1.0,exposure_80,filtered_low,0,0.671689966201708,0.4575,111.8,36.6,1.0,5674.0,840.0,5433.0,4532.6,900.4,1516.2,374.8
weibo,hgb_attributes,1.0,exposure_80,filtered_low,1,0.68021314738573,0.2,50.2,15.6,1.0,5674.0,840.0,5440.0,4540.4,899.6,1507.2,383.8
weibo,hgb_attributes,1.0,exposure_80,filtered_low,2,0.6809470784027647,0.4333333333333333,106.0,33.8,1.0,5674.0,840.0,5440.0,4535.4,904.6,1511.8,379.2
weibo,hgb_attributes,1.0,exposure_80,filtered_low,3,0.6556876854818953,0.45,104.0,36.0,1.0,5674.0,840.0,5433.0,4546.6,886.4,1500.8,390.2
weibo,hgb_attributes,1.0,exposure_80,filtered_low,4,0.7077829153789899,0.41818181818181815,110.2,32.2,1.0,5674.0,840.0,5444.0,4529.6,914.4,1518.0,373.0
weibo,hgb_attributes,1.0,exposure_80,filtered_low,5,0.6570465745542406,0.43,100.4,34.4,1.0,5673.0,840.0,5434.0,4535.4,898.6,1513.0,379.0
weibo,hgb_attributes,1.0,exposure_80,filtered_low,6,0.6601188260114172,0.3487179487179487,81.0,27.2,1.0,5673.0,840.0,5440.0,4531.4,908.6,1517.0,375.0
weibo,hgb_attributes,1.0,exposure_80,filtered_low,7,0.6817750454956847,0.21000000000000002,53.6,16.8,1.0,5674.0,840.0,5433.0,4529.6,903.4,1519.4,371.6
weibo,hgb_attributes,1.0,exposure_80,filtered_low,8,0.6867982129567095,0.3948051948051948,97.0,30.4,1.0,5674.0,840.0,5444.0,4547.2,896.8,1501.4,389.6
weibo,hgb_attributes,1.0,exposure_80,filtered_low,9,0.673743717309577,0.39230769230769236,93.6,30.6,1.0,5673.0,840.0,5440.0,4535.8,904.2,1512.6,379.4
weibo,hgb_attributes,1.0,exposure_80,full_random,0,0.15,0.0025,0.8,0.2,0.2,5674.0,840.0,5433.0,4532.6,900.4,1516.2,374.8
weibo,hgb_attributes,1.0,exposure_80,full_random,1,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5440.0,4540.4,899.6,1507.2,383.8
weibo,hgb_attributes,1.0,exposure_80,full_random,2,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5440.0,4535.4,904.6,1511.8,379.2
weibo,hgb_attributes,1.0,exposure_80,full_random,3,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,4546.6,886.4,1500.8,390.2
weibo,hgb_attributes,1.0,exposure_80,full_random,4,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5444.0,4529.6,914.4,1518.0,373.0
weibo,hgb_attributes,1.0,exposure_80,full_random,5,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5434.0,4535.4,898.6,1513.0,379.0
weibo,hgb_attributes,1.0,exposure_80,full_random,6,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5440.0,4531.4,908.6,1517.0,375.0
weibo,hgb_attributes,1.0,exposure_80,full_random,7,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,4529.6,903.4,1519.4,371.6
weibo,hgb_attributes,1.0,exposure_80,full_random,8,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5444.0,4547.2,896.8,1501.4,389.6
weibo,hgb_attributes,1.0,exposure_80,full_random,9,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5440.0,4535.8,904.2,1512.6,379.4
weibo,hgb_attributes,1.0,exposure_80,stratified,0,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,4532.6,900.4,1516.2,374.8
weibo,hgb_attributes,1.0,exposure_80,stratified,1,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5440.0,4540.4,899.6,1507.2,383.8
weibo,hgb_attributes,1.0,exposure_80,stratified,2,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5440.0,4535.4,904.6,1511.8,379.2
weibo,hgb_attributes,1.0,exposure_80,stratified,3,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,4546.6,886.4,1500.8,390.2
weibo,hgb_attributes,1.0,exposure_80,stratified,4,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5444.0,4529.6,914.4,1518.0,373.0
weibo,hgb_attributes,1.0,exposure_80,stratified,5,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5434.0,4535.4,898.6,1513.0,379.0
weibo,hgb_attributes,1.0,exposure_80,stratified,6,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5440.0,4531.4,908.6,1517.0,375.0
weibo,hgb_attributes,1.0,exposure_80,stratified,7,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,4529.6,903.4,1519.4,371.6
weibo,hgb_attributes,1.0,exposure_80,stratified,8,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5444.0,4547.2,896.8,1501.4,389.6
weibo,hgb_attributes,1.0,exposure_80,stratified,9,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5440.0,4535.8,904.2,1512.6,379.4
weibo,hgb_attributes,1.0,zero_exposure,filtered_low,0,0.6741116820824143,0.42000000000000004,103.2,33.6,1.0,5674.0,840.0,5433.0,4085.2,1347.8,1375.0,516.0
weibo,hgb_attributes,1.0,zero_exposure,filtered_low,1,0.6759350725194199,0.2,49.4,15.6,1.0,5674.0,840.0,5440.0,3980.2,1459.8,1319.0,572.0
weibo,hgb_attributes,1.0,zero_exposure,filtered_low,2,0.6781397166823596,0.3948717948717949,96.0,30.8,1.0,5674.0,840.0,5440.0,3999.0,1441.0,1325.2,565.8
weibo,hgb_attributes,1.0,zero_exposure,filtered_low,3,0.6707575519569933,0.4625,112.4,37.0,1.0,5674.0,840.0,5433.0,3987.8,1445.2,1321.4,569.6
weibo,hgb_attributes,1.0,zero_exposure,filtered_low,4,0.7034799456147797,0.41558441558441556,107.8,32.0,1.0,5674.0,840.0,5444.0,4027.8,1416.2,1348.0,543.0
weibo,hgb_attributes,1.0,zero_exposure,filtered_low,5,0.6559388787412532,0.425,98.8,34.0,1.0,5673.0,840.0,5434.0,3940.2,1493.8,1319.4,572.6
weibo,hgb_attributes,1.0,zero_exposure,filtered_low,6,0.655420467748481,0.34615384615384615,79.2,27.0,1.0,5673.0,840.0,5440.0,4021.4,1418.6,1342.4,549.6
weibo,hgb_attributes,1.0,zero_exposure,filtered_low,7,0.6746821857368944,0.20249999999999999,50.8,16.2,1.0,5674.0,840.0,5433.0,3977.2,1455.8,1336.8,554.2
weibo,hgb_attributes,1.0,zero_exposure,filtered_low,8,0.6973732969121403,0.42597402597402595,107.8,32.8,1.0,5674.0,840.0,5444.0,3970.4,1473.6,1309.0,582.0
weibo,hgb_attributes,1.0,zero_exposure,filtered_low,9,0.6677486151840991,0.4153846153846154,97.4,32.4,1.0,5673.0,840.0,5440.0,4051.0,1389.0,1346.4,545.6
weibo,hgb_attributes,1.0,zero_exposure,full_random,0,0.15,0.0025,0.8,0.2,0.2,5674.0,840.0,5433.0,4085.2,1347.8,1375.0,516.0
weibo,hgb_attributes,1.0,zero_exposure,full_random,1,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5440.0,3980.2,1459.8,1319.0,572.0
weibo,hgb_attributes,1.0,zero_exposure,full_random,2,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5440.0,3999.0,1441.0,1325.2,565.8
weibo,hgb_attributes,1.0,zero_exposure,full_random,3,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,3987.8,1445.2,1321.4,569.6
weibo,hgb_attributes,1.0,zero_exposure,full_random,4,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5444.0,4027.8,1416.2,1348.0,543.0
weibo,hgb_attributes,1.0,zero_exposure,full_random,5,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5434.0,3940.2,1493.8,1319.4,572.6
weibo,hgb_attributes,1.0,zero_exposure,full_random,6,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5440.0,4021.4,1418.6,1342.4,549.6
weibo,hgb_attributes,1.0,zero_exposure,full_random,7,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,3977.2,1455.8,1336.8,554.2
weibo,hgb_attributes,1.0,zero_exposure,full_random,8,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5444.0,3970.4,1473.6,1309.0,582.0
weibo,hgb_attributes,1.0,zero_exposure,full_random,9,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5440.0,4051.0,1389.0,1346.4,545.6
weibo,hgb_attributes,1.0,zero_exposure,stratified,0,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,4085.2,1347.8,1375.0,516.0
weibo,hgb_attributes,1.0,zero_exposure,stratified,1,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5440.0,3980.2,1459.8,1319.0,572.0
weibo,hgb_attributes,1.0,zero_exposure,stratified,2,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5440.0,3999.0,1441.0,1325.2,565.8
weibo,hgb_attributes,1.0,zero_exposure,stratified,3,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,3987.8,1445.2,1321.4,569.6
weibo,hgb_attributes,1.0,zero_exposure,stratified,4,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5444.0,4027.8,1416.2,1348.0,543.0
weibo,hgb_attributes,1.0,zero_exposure,stratified,5,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5434.0,3940.2,1493.8,1319.4,572.6
weibo,hgb_attributes,1.0,zero_exposure,stratified,6,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5440.0,4021.4,1418.6,1342.4,549.6
weibo,hgb_attributes,1.0,zero_exposure,stratified,7,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5433.0,3977.2,1455.8,1336.8,554.2
weibo,hgb_attributes,1.0,zero_exposure,stratified,8,0.0,0.0,0.0,0.0,0.0,5674.0,840.0,5444.0,3970.4,1473.6,1309.0,582.0
weibo,hgb_attributes,1.0,zero_exposure,stratified,9,0.0,0.0,0.0,0.0,0.0,5673.0,840.0,5440.0,4051.0,1389.0,1346.4,545.6
weibo,hgb_graph_features,0.25,exposure_80,filtered_low,0,0.624240523439396,0.42000000000000004,89.6,33.6,1.0,1413.6,840.0,1354.8,1128.8,226.0,1518.4,372.6
weibo,hgb_graph_features,0.25,exposure_80,filtered_low,1,0.6747887202083778,0.517948717948718,124.8,40.4,1.0,1422.0,840.0,1363.4,1136.6,226.8,1509.4,381.6
weibo,hgb_graph_features,0.25,exposure_80,filtered_low,2,0.6887903964253302,0.8307692307692308,208.2,64.8,1.0,1431.8,840.0,1369.4,1138.4,231.0,1509.4,381.6
weibo,hgb_graph_features,0.25,exposure_80,filtered_low,3,0.662701402076995,0.5599999999999999,134.4,44.8,1.0,1440.4,840.0,1375.8,1143.4,232.4,1509.6,381.4
weibo,hgb_graph_features,0.25,exposure_80,filtered_low,4,0.6770278755229873,0.7428571428571429,177.4,57.2,1.0,1405.6,840.0,1342.4,1115.2,227.2,1519.8,371.2
weibo,hgb_graph_features,0.25,exposure_80,filtered_low,5,0.6514318811833666,0.595,138.2,47.6,1.0,1399.4,840.0,1337.8,1112.0,225.8,1514.4,377.6
weibo,hgb_graph_features,0.25,exposure_80,filtered_low,6,0.6702561967592434,0.7487179487179487,177.8,58.4,1.0,1425.6,840.0,1366.8,1142.8,224.0,1501.8,390.2
weibo,hgb_graph_features,0.25,exposure_80,filtered_low,7,0.6394535049781862,0.585,129.4,46.8,1.0,1406.8,840.0,1347.6,1109.4,238.2,1523.8,367.2
weibo,hgb_graph_features,0.25,exposure_80,filtered_low,8,0.7146244650626059,0.7454545454545454,201.6,57.4,1.0,1433.8,840.0,1375.8,1151.4,224.4,1505.8,385.2
weibo,hgb_graph_features,0.25,exposure_80,filtered_low,9,0.652272400653239,0.558974358974359,126.4,43.6,1.0,1375.0,840.0,1317.6,1091.8,225.8,1516.6,375.4
weibo,hgb_graph_features,0.25,exposure_80,full_random,0,0.0,0.0,0.0,0.0,0.0,1413.6,840.0,1354.8,1128.8,226.0,1518.4,372.6
weibo,hgb_graph_features,0.25,exposure_80,full_random,1,0.0,0.0,0.0,0.0,0.0,1422.0,840.0,1363.4,1136.6,226.8,1509.4,381.6
weibo,hgb_graph_features,0.25,exposure_80,full_random,2,0.0,0.0,0.0,0.0,0.0,1431.8,840.0,1369.4,1138.4,231.0,1509.4,381.6
weibo,hgb_graph_features,0.25,exposure_80,full_random,3,0.0,0.0,0.0,0.0,0.0,1440.4,840.0,1375.8,1143.4,232.4,1509.6,381.4
weibo,hgb_graph_features,0.25,exposure_80,full_random,4,0.0,0.0,0.0,0.0,0.0,1405.6,840.0,1342.4,1115.2,227.2,1519.8,371.2
weibo,hgb_graph_features,0.25,exposure_80,full_random,5,0.0,0.0,0.0,0.0,0.0,1399.4,840.0,1337.8,1112.0,225.8,1514.4,377.6
weibo,hgb_graph_features,0.25,exposure_80,full_random,6,0.0,0.0,0.0,0.0,0.0,1425.6,840.0,1366.8,1142.8,224.0,1501.8,390.2
weibo,hgb_graph_features,0.25,exposure_80,full_random,7,0.0,0.0,0.0,0.0,0.0,1406.8,840.0,1347.6,1109.4,238.2,1523.8,367.2
weibo,hgb_graph_features,0.25,exposure_80,full_random,8,0.0,0.0,0.0,0.0,0.0,1433.8,840.0,1375.8,1151.4,224.4,1505.8,385.2
weibo,hgb_graph_features,0.25,exposure_80,full_random,9,0.0,0.0,0.0,0.0,0.0,1375.0,840.0,1317.6,1091.8,225.8,1516.6,375.4
weibo,hgb_graph_features,0.25,exposure_80,stratified,0,0.0,0.0,0.0,0.0,0.0,1413.6,840.0,1354.8,1128.8,226.0,1518.4,372.6
weibo,hgb_graph_features,0.25,exposure_80,stratified,1,0.0,0.0,0.0,0.0,0.0,1422.0,840.0,1363.4,1136.6,226.8,1509.4,381.6
weibo,hgb_graph_features,0.25,exposure_80,stratified,2,0.0,0.0,0.0,0.0,0.0,1431.8,840.0,1369.4,1138.4,231.0,1509.4,381.6
weibo,hgb_graph_features,0.25,exposure_80,stratified,3,0.0,0.0,0.0,0.0,0.0,1440.4,840.0,1375.8,1143.4,232.4,1509.6,381.4
weibo,hgb_graph_features,0.25,exposure_80,stratified,4,0.0,0.0,0.0,0.0,0.0,1405.6,840.0,1342.4,1115.2,227.2,1519.8,371.2
weibo,hgb_graph_features,0.25,exposure_80,stratified,5,0.0,0.0,0.0,0.0,0.0,1399.4,840.0,1337.8,1112.0,225.8,1514.4,377.6
weibo,hgb_graph_features,0.25,exposure_80,stratified,6,0.0,0.0,0.0,0.0,0.0,1425.6,840.0,1366.8,1142.8,224.0,1501.8,390.2
weibo,hgb_graph_features,0.25,exposure_80,stratified,7,0.0,0.0,0.0,0.0,0.0,1406.8,840.0,1347.6,1109.4,238.2,1523.8,367.2
weibo,hgb_graph_features,0.25,exposure_80,stratified,8,0.0,0.0,0.0,0.0,0.0,1433.8,840.0,1375.8,1151.4,224.4,1505.8,385.2
weibo,hgb_graph_features,0.25,exposure_80,stratified,9,0.0,0.0,0.0,0.0,0.0,1375.0,840.0,1317.6,1091.8,225.8,1516.6,375.4
weibo,hgb_graph_features,0.25,zero_exposure,filtered_low,0,0.6267303193577634,0.41500000000000004,89.2,33.2,1.0,1413.6,840.0,1354.8,1174.8,180.0,1581.4,309.6
weibo,hgb_graph_features,0.25,zero_exposure,filtered_low,1,0.6720109424305999,0.5410256410256411,129.6,42.2,1.0,1422.0,840.0,1363.4,1163.4,200.0,1549.2,341.8
weibo,hgb_graph_features,0.25,zero_exposure,filtered_low,2,0.6876305687054977,0.8153846153846154,203.8,63.6,1.0,1431.8,840.0,1369.4,1139.0,230.4,1507.8,383.2
weibo,hgb_graph_features,0.25,zero_exposure,filtered_low,3,0.6656011551037053,0.5675,138.0,45.4,1.0,1440.4,840.0,1375.8,1152.4,223.4,1512.6,378.4
weibo,hgb_graph_features,0.25,zero_exposure,filtered_low,4,0.6764891553014584,0.7402597402597403,176.4,57.0,1.0,1405.6,840.0,1342.4,1072.2,270.2,1461.6,429.4
weibo,hgb_graph_features,0.25,zero_exposure,filtered_low,5,0.6538909237535451,0.5825,136.6,46.6,1.0,1399.4,840.0,1337.8,1084.8,253.0,1474.8,417.2
weibo,hgb_graph_features,0.25,zero_exposure,filtered_low,6,0.6720841682922207,0.7512820512820513,179.4,58.6,1.0,1425.6,840.0,1366.8,1178.8,188.0,1566.4,325.6
weibo,hgb_graph_features,0.25,zero_exposure,filtered_low,7,0.6394535049781862,0.585,129.4,46.8,1.0,1406.8,840.0,1347.6,1148.4,199.2,1571.2,319.8
weibo,hgb_graph_features,0.25,zero_exposure,filtered_low,8,0.7154062612009238,0.7454545454545454,202.4,57.4,1.0,1433.8,840.0,1375.8,1117.2,258.6,1451.4,439.6
weibo,hgb_graph_features,0.25,zero_exposure,filtered_low,9,0.6533947351089068,0.5512820512820513,125.0,43.0,1.0,1375.0,840.0,1317.6,1124.4,193.2,1567.0,325.0
weibo,hgb_graph_features,0.25,zero_exposure,full_random,0,0.0,0.0,0.0,0.0,0.0,1413.6,840.0,1354.8,1174.8,180.0,1581.4,309.6
weibo,hgb_graph_features,0.25,zero_exposure,full_random,1,0.0,0.0,0.0,0.0,0.0,1422.0,840.0,1363.4,1163.4,200.0,1549.2,341.8
