phase,dataset,model,label_fraction,design,scenario,method,seed,fdp,power,discoveries,true_discoveries,nonempty,reference_labels,training_labels,n_reference
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,weighted_bh,6,0.06821553999924572,0.77,155.46,144.76,1.0,2916.62,864.0,2636.14
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,weighted_bh,7,0.08651241420686344,0.7917647058823529,162.28,148.06,1.0,2910.9,864.0,2628.12
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,weighted_bh,8,0.10162199308969341,0.7796756756756758,160.7,144.24,1.0,2913.64,864.0,2635.88
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,weighted_bh,9,0.08659205470807173,0.8026881720430107,163.86,149.3,1.0,2913.68,864.0,2632.18
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,weighted_by,0,0.004873560226230146,0.11956756756756758,22.54,22.12,0.26,2914.34,864.0,2640.02
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,weighted_by,1,0.0026266848619789797,0.040109289617486346,7.68,7.34,0.06,2917.14,864.0,2642.92
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,weighted_by,2,0.0032022262328373348,0.06306010928961749,11.92,11.54,0.1,2920.02,864.0,2644.44
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,weighted_by,3,0.007652328474937789,0.1353763440860215,25.92,25.18,0.3,2911.98,864.0,2633.38
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,weighted_by,4,0.0035756604967568423,0.0667391304347826,12.62,12.28,0.14,2913.2,864.0,2637.28
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,weighted_by,5,0.00764777801342984,0.14870967741935484,28.28,27.66,0.36,2921.38,864.0,2645.1
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,weighted_by,6,0.0017477253928866831,0.03893617021276596,7.52,7.32,0.08,2916.62,864.0,2636.14
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,weighted_by,7,0.0,0.0,0.0,0.0,0.0,2910.9,864.0,2628.12
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,weighted_by,8,0.005823638624696471,0.08151351351351352,15.68,15.08,0.16,2913.64,864.0,2635.88
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,weighted_by,9,0.004363724357552637,0.20376344086021503,38.32,37.9,0.46,2913.68,864.0,2632.18
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,equal_alpha,0,0.050342544053615476,0.22443243243243244,44.48,41.52,0.8,2358.52,864.0,2216.0
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,equal_alpha,1,0.03967872067032244,0.23792349726775958,45.84,43.54,0.9,2355.56,864.0,2218.3
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,equal_alpha,2,0.0474440636015521,0.17814207650273226,34.78,32.6,0.8,2368.02,864.0,2226.64
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,equal_alpha,3,0.04647975570067965,0.308494623655914,60.68,57.38,1.0,2358.4,864.0,2212.58
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,equal_alpha,4,0.04880040622497059,0.29869565217391303,58.08,54.96,1.0,2353.9,864.0,2221.76
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,equal_alpha,5,0.0408934657579946,0.1567741935483871,30.82,29.16,1.0,2364.16,864.0,2227.2
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,equal_alpha,6,0.03526413681896099,0.3167021276595745,62.08,59.54,0.98,2363.98,864.0,2213.36
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,equal_alpha,7,0.04379973994949321,0.2853475935828877,56.6,53.36,1.0,2353.92,864.0,2199.24
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,equal_alpha,8,0.05677474395907485,0.19200000000000003,38.38,35.52,0.84,2359.2,864.0,2223.18
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,equal_alpha,9,0.0371038063557868,0.26086021505376344,50.76,48.52,1.0,2362.24,864.0,2218.38
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_reference,0,0.15337796522499172,0.8363243243243244,183.1,154.72,1.0,2358.52,864.0,2216.0
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_reference,1,0.11907099384191369,0.8269945355191257,172.2,151.34,1.0,2355.56,864.0,2218.3
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_reference,2,0.14583776601018456,0.806775956284153,173.06,147.64,1.0,2368.02,864.0,2226.64
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_reference,3,0.1116266019413622,0.839247311827957,175.88,156.1,1.0,2358.4,864.0,2212.58
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_reference,4,0.12300058658973172,0.7928260869565217,166.6,145.88,1.0,2353.9,864.0,2221.76
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_reference,5,0.11671333797908146,0.793225806451613,167.38,147.54,1.0,2364.16,864.0,2227.2
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_reference,6,0.08853277930272388,0.7856382978723404,162.18,147.7,1.0,2363.98,864.0,2213.36
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_reference,7,0.1060263116413757,0.807379679144385,169.1,150.98,1.0,2353.92,864.0,2199.24
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_reference,8,0.13994994464755386,0.799027027027027,172.1,147.82,1.0,2359.2,864.0,2223.18
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_reference,9,0.11018199868355578,0.8063440860215054,168.82,149.98,1.0,2362.24,864.0,2218.38
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_stratum,0,0.09724778857586963,0.3348108108108109,69.36,61.94,1.0,2358.52,864.0,2216.0
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_stratum,1,0.06235581330728604,0.292568306010929,57.42,53.54,1.0,2355.56,864.0,2218.3
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_stratum,2,0.08619944443875084,0.2559562841530055,51.4,46.84,1.0,2368.02,864.0,2226.64
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_stratum,3,0.07188789809927716,0.36451612903225805,73.38,67.8,1.0,2358.4,864.0,2212.58
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_stratum,4,0.08083506361170356,0.3247826086956522,65.28,59.76,1.0,2353.9,864.0,2221.76
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_stratum,5,0.07624046359361844,0.24096774193548387,49.04,44.82,1.0,2364.16,864.0,2227.2
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_stratum,6,0.06560454981001579,0.3637234042553192,73.46,68.38,1.0,2363.98,864.0,2213.36
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_stratum,7,0.0917890260339604,0.3607486631016043,74.78,67.46,1.0,2353.92,864.0,2199.24
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_stratum,8,0.09386738027876948,0.2772972972972973,57.02,51.3,1.0,2359.2,864.0,2223.18
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_stratum,9,0.07500082501974786,0.32870967741935486,66.58,61.14,1.0,2362.24,864.0,2218.38
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,size_alpha,0,0.09724778857586963,0.3348108108108109,69.36,61.94,1.0,2358.52,864.0,2216.0
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,size_alpha,1,0.06235581330728604,0.292568306010929,57.42,53.54,1.0,2355.56,864.0,2218.3
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,size_alpha,2,0.08619944443875084,0.2559562841530055,51.4,46.84,1.0,2368.02,864.0,2226.64
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,size_alpha,3,0.07188789809927716,0.36451612903225805,73.38,67.8,1.0,2358.4,864.0,2212.58
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,size_alpha,4,0.08083506361170356,0.3247826086956522,65.28,59.76,1.0,2353.9,864.0,2221.76
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,size_alpha,5,0.07624046359361844,0.24096774193548387,49.04,44.82,1.0,2364.16,864.0,2227.2
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,size_alpha,6,0.06560454981001579,0.3637234042553192,73.46,68.38,1.0,2363.98,864.0,2213.36
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,size_alpha,7,0.0917890260339604,0.3607486631016043,74.78,67.46,1.0,2353.92,864.0,2199.24
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,size_alpha,8,0.09386738027876948,0.2772972972972973,57.02,51.3,1.0,2359.2,864.0,2223.18
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,size_alpha,9,0.07500082501974786,0.32870967741935486,66.58,61.14,1.0,2362.24,864.0,2218.38
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,uniform_counterfactual,0,0.12078493816507496,0.8153513513513514,171.88,150.84,1.0,2359.86,864.0,2137.42
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,uniform_counterfactual,1,0.09181433599476195,0.794535519125683,160.54,145.4,1.0,2360.62,864.0,2138.74
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,uniform_counterfactual,2,0.11374421763172018,0.7851366120218579,162.34,143.68,1.0,2364.6,864.0,2141.58
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,uniform_counterfactual,3,0.06688161926538966,0.8109677419354838,162.02,150.84,1.0,2360.74,864.0,2134.32
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,uniform_counterfactual,4,0.0798623555700751,0.7646739130434783,153.16,140.7,1.0,2362.38,864.0,2137.44
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,uniform_counterfactual,5,0.087068133334032,0.7644086021505376,156.02,142.18,1.0,2365.74,864.0,2141.8
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,uniform_counterfactual,6,0.06742103301955846,0.7677659574468084,154.9,144.34,1.0,2363.0,864.0,2136.2
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,uniform_counterfactual,7,0.08422205216944612,0.787379679144385,160.98,147.24,1.0,2356.9,864.0,2127.66
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,uniform_counterfactual,8,0.09987892457465614,0.7783783783783784,160.16,144.0,1.0,2364.14,864.0,2140.04
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,uniform_counterfactual,9,0.08465160467261762,0.800752688172043,163.16,148.94,1.0,2361.12,864.0,2132.38
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_bh,0,0.10232036078310366,0.5472432432432432,115.34,101.24,0.98,2358.52,864.0,2216.0
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_bh,1,0.06792540260870135,0.43868852459016394,88.92,80.28,0.96,2355.56,864.0,2218.3
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_bh,2,0.10059513191529508,0.39147540983606555,81.02,71.64,1.0,2368.02,864.0,2226.64
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_bh,3,0.07212565459915356,0.5709677419354839,117.12,106.2,1.0,2358.4,864.0,2212.58
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_bh,4,0.06831984441278137,0.41032608695652173,82.9,75.5,1.0,2353.9,864.0,2221.76
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_bh,5,0.07993055312672424,0.2820430107526882,57.96,52.46,0.96,2364.16,864.0,2227.2
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_bh,6,0.06168670442712578,0.4768085106382978,97.44,89.64,1.0,2363.98,864.0,2213.36
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_bh,7,0.08904502808543455,0.4444919786096257,92.62,83.12,1.0,2353.92,864.0,2199.24
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_bh,8,0.09461049623311603,0.35329729729729725,73.96,65.36,0.96,2359.2,864.0,2223.18
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_bh,9,0.06951271024552909,0.4458064516129032,91.36,82.92,1.0,2362.24,864.0,2218.38
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_by,0,0.0,0.0,0.0,0.0,0.0,2358.52,864.0,2216.0
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_by,1,0.0016393442622950817,0.006120218579234973,1.22,1.12,0.02,2355.56,864.0,2218.3
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_by,2,0.0,0.0,0.0,0.0,0.0,2368.02,864.0,2226.64
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_by,3,0.006041404698121116,0.03978494623655914,7.8,7.4,0.12,2358.4,864.0,2212.58
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_by,4,0.0009523809523809524,0.006521739130434783,1.26,1.2,0.02,2353.9,864.0,2221.76
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_by,5,0.0,0.0,0.0,0.0,0.0,2364.16,864.0,2227.2
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_by,6,0.0,0.0,0.0,0.0,0.0,2363.98,864.0,2213.36
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_by,7,0.0013333333333333333,0.0074866310160427805,1.5,1.4,0.02,2353.92,864.0,2199.24
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_by,8,0.002105263157894737,0.005513513513513514,1.14,1.02,0.02,2359.2,864.0,2223.18
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_by,9,0.0,0.0,0.0,0.0,0.0,2362.24,864.0,2218.38
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,equal_alpha,0,0.05481014429176834,0.4812972972972973,94.14,89.04,0.94,1456.96,864.0,1318.12
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,equal_alpha,1,0.05762819647868371,0.5440437158469945,106.02,99.56,1.0,1353.24,864.0,1227.76
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,equal_alpha,2,0.05433996946089811,0.5185792349726777,101.32,94.9,0.92,1452.72,864.0,1317.1
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,equal_alpha,3,0.0417892034713934,0.5012903225806451,98.14,93.24,1.0,1453.82,864.0,1317.24
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,equal_alpha,4,0.05065908890834209,0.49163043478260865,95.74,90.46,1.0,1444.68,864.0,1318.64
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,equal_alpha,5,0.04717131795058264,0.38806451612903226,75.74,72.18,1.0,1378.26,864.0,1249.9
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,equal_alpha,6,0.03928390920132545,0.44308510638297877,87.04,83.3,1.0,1592.74,864.0,1441.7
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,equal_alpha,7,0.04407757737603408,0.4360427807486631,86.64,81.54,0.88,1394.4,864.0,1249.66
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,equal_alpha,8,0.05002041603230782,0.3290810810810811,65.38,60.88,0.8,1409.28,864.0,1278.64
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,equal_alpha,9,0.035495599260728414,0.5264516129032258,102.28,97.92,1.0,1480.5,864.0,1340.22
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_reference,0,0.09224520798467378,0.7914594594594595,161.94,146.42,1.0,1456.96,864.0,1318.12
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_reference,1,0.09567337729639108,0.799672131147541,162.26,146.34,1.0,1353.24,864.0,1227.76
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_reference,2,0.0968998468836367,0.7668852459016393,155.64,140.34,1.0,1452.72,864.0,1317.1
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_reference,3,0.07087482346920691,0.8175268817204301,163.86,152.06,1.0,1453.82,864.0,1317.24
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_reference,4,0.07664089258564782,0.7609782608695652,151.78,140.02,1.0,1444.68,864.0,1318.64
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_reference,5,0.07675882216919176,0.7452688172043012,150.42,138.62,1.0,1378.26,864.0,1249.9
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_reference,6,0.06196897019886069,0.7614893617021277,152.7,143.16,1.0,1592.74,864.0,1441.7
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_reference,7,0.08147514795582822,0.7834224598930482,159.72,146.5,1.0,1394.4,864.0,1249.66
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_reference,8,0.09194109946576512,0.7617297297297297,155.7,140.92,1.0,1409.28,864.0,1278.64
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_reference,9,0.07674136926518832,0.7933333333333333,160.24,147.56,1.0,1480.5,864.0,1340.22
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_stratum,0,0.10661891675740068,0.7929729729729731,165.04,146.7,1.0,1456.96,864.0,1318.12
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_stratum,1,0.0803648139019367,0.7536612021857924,150.76,137.92,1.0,1353.24,864.0,1227.76
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_stratum,2,0.09179828990331679,0.7468852459016394,151.54,136.68,0.98,1452.72,864.0,1317.1
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_stratum,3,0.06568382507742658,0.7795698924731183,155.74,145.0,1.0,1453.82,864.0,1317.24
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_stratum,4,0.07227828216252939,0.7191304347826087,143.02,132.32,1.0,1444.68,864.0,1318.64
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_stratum,5,0.0787502879236283,0.6797849462365592,138.0,126.44,1.0,1378.26,864.0,1249.9
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_stratum,6,0.06858887817828732,0.7002127659574469,142.28,131.64,1.0,1592.74,864.0,1441.7
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_stratum,7,0.07704529299825677,0.747379679144385,152.22,139.76,0.98,1394.4,864.0,1249.66
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_stratum,8,0.0914510464463128,0.7152432432432433,146.58,132.32,0.98,1409.28,864.0,1278.64
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_stratum,9,0.07622892534771701,0.7566666666666667,153.4,140.74,1.0,1480.5,864.0,1340.22
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,size_alpha,0,0.041633612235905997,0.5184864864864864,100.48,95.92,1.0,1456.96,864.0,1318.12
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,size_alpha,1,0.061012515305872324,0.5370491803278689,105.62,98.28,1.0,1353.24,864.0,1227.76
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,size_alpha,2,0.06294648654181444,0.4939890710382514,97.46,90.4,0.96,1452.72,864.0,1317.1
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,size_alpha,3,0.0346401330922075,0.5267741935483872,102.46,97.98,0.98,1453.82,864.0,1317.24
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,size_alpha,4,0.04036506710425855,0.4755434782608696,92.08,87.5,0.92,1444.68,864.0,1318.64
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,size_alpha,5,0.04552087514241209,0.42354838709677417,82.52,78.78,0.98,1378.26,864.0,1249.9
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,size_alpha,6,0.034418514530416465,0.4654255319148936,91.0,87.5,1.0,1592.74,864.0,1441.7
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,size_alpha,7,0.04028500879833314,0.3431016042780749,68.68,64.16,0.68,1394.4,864.0,1249.66
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,size_alpha,8,0.04435478248200875,0.3635675675675676,71.34,67.26,0.84,1409.28,864.0,1278.64
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,size_alpha,9,0.035178006242035036,0.5436559139784947,105.64,101.12,1.0,1480.5,864.0,1340.22
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,uniform_counterfactual,0,0.11831561254204026,0.8115675675675676,170.96,150.14,1.0,1460.24,864.0,1322.3
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,uniform_counterfactual,1,0.09266298045465739,0.7960655737704918,161.08,145.68,1.0,1351.88,864.0,1226.14
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,uniform_counterfactual,2,0.11947855744762836,0.7846994535519126,163.5,143.6,1.0,1447.98,864.0,1311.16
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,uniform_counterfactual,3,0.06526454251280635,0.8064516129032258,160.92,150.0,1.0,1454.26,864.0,1315.26
